NUMCOM;GROUP;NAME;SNAME;M1;S1;G1;C1;N1;M2;S2;G2;C2;N2;NETNAME;BUT1;BUT2;BUT3;SV1;SV2;SV3;M_WARN;M_DRAW;M_CLEAR;M_FINISH;TIMEOUT;NEXTCOM;SUBCOM;KART;GRL_NAME;GRL_SV;GRL_MARSH;Код ПУ;Код ПУ аналоговый;TS
15033;Другие команды;Включение оповещения монтерам пути;ВОМ;0;15;11;13;0;0;0;0;0;0;PP_105KM;5209;1031;0;@лмпВОМ;;;;;;;0;0;;0;;;0; 0x0B0D;0;
15034;Другие команды;Отмена оповещения монтерам пути;ООМ;0;15;11;14;0;0;0;0;0;0;PP_105KM;5210;1032;0;@лмпООМ;;;;;;;0;0;;0;;;0; 0x0B0E;0;
15035;Другие команды;Запрет работы монтерам пути;зРМ;0;15;11;15;0;0;0;0;0;0;PP_105KM;5211;1031;0;@лмпзРМ;;;;;;;0;0;;0;;;0; 0x0B0F;0;
15036;Другие команды;Аварийное выключение рабочего тока стрелок;АВРТ;0;15;11;16;0;0;0;0;0;0;PP_105KM;5212;1031;0;@лмпАВРТ;;;;;;;0;0;;0;;;0; 0x0B10;0;
15037;Другие команды;Включение очистки стрелок;ВОС;0;15;11;17;0;0;0;0;0;0;PP_105KM;0;1031;0;@лмпВОС;;;;;;;0;0;;0;;;0; 0x0B11;0;
15038;Другие команды;Отключение очистки стрелок;ООС;0;15;11;18;0;0;0;0;0;0;PP_105KM;0;1031;0;@лмпООС;;;;;;;0;0;;0;;;0; 0x0B12;0;
15039;Ответственные команды;ПАСН с отправления на прием перегон Забалотное - ПП 105км;ПАСНП;0;15;0;1;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;15040;15039;1;;;0; 0x0001;0;
15040;Ответственные команды;ОАСН с отправления на прием перегон Забалотное - ПП 105км;НСННП;0;15;0;2;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;0;;2;;;0; 0x0002;0;
15041;Ответственные команды;ПАСН с приема на отправление перегон Забалотное - ПП 105км;ПАСЧО;0;15;0;3;0;0;0;0;0;0;PP_105KM;4608;0;0;;;;;;;;0;15042;7127;1;;;0; 0x0003;0;
15042;Ответственные команды;ОАСН с приема на отправление перегон Забалотное - ПП 105км;НСНЧО;0;15;0;4;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;0;7128;2;;;0; 0x0004;0;
15043;Ответственные команды;ПАСН с отправления на прием перегон Силип - ПП 105км по 1 пути;1ПАСЧП;0;15;0;5;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;15044;15043;1;;;0; 0x0005;0;
15044;Ответственные команды;ОАСН с отправления на прием перегон Силип - ПП 105км по 1 пути;1ЧСНЧП;0;15;0;6;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;0;;2;;;0; 0x0006;0;
15045;Ответственные команды;ПАСН с приема на отправление перегон Силип - ПП 105км по 1 пути;1ПАСНО;0;15;0;7;0;0;0;0;0;0;PP_105KM;4096;0;0;;;;;;;;0;15046;6149;1;;;0; 0x0007;0;
15046;Ответственные команды;ОАСН с приема на отправление перегон Силип - ПП 105км по 1 пути;1ЧСННО;0;15;0;8;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;0;6150;2;;;0; 0x0008;0;
15047;Ответственные команды;ПАСН с отправления на прием перегон Силип - ПП 105км по 2 пути;2ПАСЧП;0;15;0;9;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;15048;15047;1;;;0; 0x0009;0;
15048;Ответственные команды;ОАСН с отправления на прием перегон Силип - ПП 105км по 2 пути;2ЧСНЧП;0;15;0;10;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;0;;2;;;0; 0x000A;0;
15049;Ответственные команды;ПАСН с приема на отправление перегон Силип - ПП 105км по 2 пути;2ПАСНО;0;15;0;11;0;0;0;0;0;0;PP_105KM;4098;0;0;;;;;;;;0;15050;6153;1;;;0; 0x000B;0;
15050;Ответственные команды;ОАСН с приема на отправление перегон Силип - ПП 105км по 2 пути;2ЧСННО;0;15;0;12;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;0;6154;2;;;0; 0x000C;0;
15051;Ответственные команды;Предварительная групповой искусственной разделки;ПГРИ;0;15;0;13;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;15052;15051;1;;;0; 0x000D;0;
15052;Ответственные команды;Окончательная групповая искусственной разделки;ДГРИ;0;15;0;14;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;0;;2;;;0; 0x000E;0;
15053;Ответственные команды;Предварительная отмена оповещения монтеров пути;ПОзРМ;0;15;0;15;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;15054;15053;1;;;0; 0x000F;0;
15054;Ответственные команды;Отмена запрета оповещения монтеров пути;ОзРМ;0;15;0;16;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;0;;2;;;0; 0x0010;0;
